run_id,run_timestamp_utc,stage_name,status,started_at,finished_at,duration_sec,exit_code,stdout_tail,stderr_tail
pipe_20260712T173003250168Z_bf01e923,2026-07-12T17:30:03.250517+00:00,feature_engineering,completed,2026-07-12T17:30:12.923347+00:00,2026-07-12T17:30:16.085057+00:00,3.162,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=1205 latest_snapshot_date=2026-07-12 latest_activity_date=2026-07-12 academic_period_key_default=2,
pipe_20260712T173003250168Z_bf01e923,2026-07-12T17:30:03.250517+00:00,online_prediction,completed,2026-07-12T17:30:16.085415+00:00,2026-07-12T17:30:18.476045+00:00,2.391,0,Dropping unexpected features: ['avg_events_per_active_day'; 'quiz_views'; 'top_material_type'] Dropping unexpected features: ['assessments_attempted'] Online prediction pipeline completed.    student_key  course_key  ...  final_risk_label ensemble_model_version 0            1           1  ...                 0                     v1 1            2           1  ...                 1                     v1 2            3           1  ...                 1                     v1 3            4           1  ...                 1                     v1 4            5           1  ...                 0                     v1  [5 rows x 9 columns],
pipe_20260713T141800181984Z_9dc51bad,2026-07-13T14:18:00.182117+00:00,etl,failed,2026-07-13T14:18:00.187184+00:00,2026-07-13T14:18:00.854285+00:00,0.667,1,,Traceback (most recent call last):   File "/usr/lib/python3.8/runpy.py"; line 194; in _run_module_as_main     return _run_code(code; main_globals; None;   File "/usr/lib/python3.8/runpy.py"; line 87; in _run_code     exec(code; run_globals)   File "/home/ft04/Smart-LMS-Dashboard-Moodle/etl/main.py"; line 2; in <module>     import pandas as pd ModuleNotFoundError: No module named 'pandas'
pipe_20260713T141800181984Z_9dc51bad,2026-07-13T14:18:00.182117+00:00,feature_engineering,failed,2026-07-13T14:18:00.857691+00:00,2026-07-13T14:18:01.054778+00:00,0.197,1,,Traceback (most recent call last):   File "/usr/lib/python3.8/runpy.py"; line 194; in _run_module_as_main     return _run_code(code; main_globals; None;   File "/usr/lib/python3.8/runpy.py"; line 87; in _run_code     exec(code; run_globals)   File "/home/ft04/Smart-LMS-Dashboard-Moodle/ml/main.py"; line 1; in <module>     import pandas as pd ModuleNotFoundError: No module named 'pandas'
pipe_20260713T141800181984Z_9dc51bad,2026-07-13T14:18:00.182117+00:00,online_prediction,failed,2026-07-13T14:18:01.056107+00:00,2026-07-13T14:18:01.266419+00:00,0.21,1,,Traceback (most recent call last):   File "/usr/lib/python3.8/runpy.py"; line 194; in _run_module_as_main     return _run_code(code; main_globals; None;   File "/usr/lib/python3.8/runpy.py"; line 87; in _run_code     exec(code; run_globals)   File "/home/ft04/Smart-LMS-Dashboard-Moodle/ml/predict_main.py"; line 4; in <module>     import pandas as pd ModuleNotFoundError: No module named 'pandas'
pipe_20260713T141825033473Z_ef99c3fc,2026-07-13T14:18:25.033823+00:00,etl,completed,2026-07-13T14:18:25.034139+00:00,2026-07-13T14:18:34.216880+00:00,9.183,0,Saved to staging: /app/data/staging/courses.csv Saved to staging: /app/data/staging/students.csv Saved to staging: /app/data/staging/enrolments.csv Saved to staging: /app/data/staging/activity_logs.csv Saved to staging: /app/data/staging/grades.csv Courses: (2; 6) Students: (1; 7) Enrolments: (1; 6) Logs: (1624; 21) Grades: (0; 8),
pipe_20260713T141825033473Z_ef99c3fc,2026-07-13T14:18:25.033823+00:00,feature_engineering,completed,2026-07-13T14:18:34.217241+00:00,2026-07-13T14:18:37.509129+00:00,3.292,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=1377 latest_snapshot_date=2026-07-13 latest_activity_date=2026-07-12 academic_period_key_default=2,
pipe_20260713T141825033473Z_ef99c3fc,2026-07-13T14:18:25.033823+00:00,online_prediction,completed,2026-07-13T14:18:37.510052+00:00,2026-07-13T14:18:39.772718+00:00,2.263,0,Dropping unexpected features: ['avg_events_per_active_day'; 'quiz_views'; 'top_material_type'] Dropping unexpected features: ['assessments_attempted'] Online prediction pipeline completed.    student_key  course_key  ...  final_risk_label ensemble_model_version 0            1           1  ...                 0                     v1 1            2           1  ...                 1                     v1 2            3           1  ...                 1                     v1 3            4           1  ...                 1                     v1 4            5           1  ...                 0                     v1  [5 rows x 9 columns],
pipe_20260713T143418681608Z_edd68100,2026-07-13T14:34:18.681732+00:00,etl,completed,2026-07-13T14:34:18.681837+00:00,2026-07-13T14:34:26.883856+00:00,8.202,0,Saved to staging: /app/data/staging/courses.csv Saved to staging: /app/data/staging/students.csv Saved to staging: /app/data/staging/enrolments.csv Saved to staging: /app/data/staging/activity_logs.csv Saved to staging: /app/data/staging/grades.csv Courses: (2; 6) Students: (1; 7) Enrolments: (1; 6) Logs: (1635; 21) Grades: (0; 8),
pipe_20260713T143418681608Z_edd68100,2026-07-13T14:34:18.681732+00:00,feature_engineering,completed,2026-07-13T14:34:26.884876+00:00,2026-07-13T14:34:29.671082+00:00,2.786,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=1377 latest_snapshot_date=2026-07-13 latest_activity_date=2026-07-12 academic_period_key_default=2,
pipe_20260713T143418681608Z_edd68100,2026-07-13T14:34:18.681732+00:00,online_prediction,failed,2026-07-13T14:34:29.671985+00:00,2026-07-13T14:34:31.842045+00:00,2.17,1,Dropping unexpected features: ['avg_events_per_active_day'; 'quiz_views'; 'top_material_type'] Dropping unexpected features: ['assessments_attempted'],Traceback (most recent call last):   File "<frozen runpy>"; line 198; in _run_module_as_main   File "<frozen runpy>"; line 88; in _run_code   File "/app/ml/predict_main.py"; line 426; in <module>     run_online_prediction()      ^^^^^^^^^^^^^^^^^^^^^^^   File "/app/ml/predict_main.py"; line 375; in run_online_prediction     f"Pruned stale rows={pruned_rows}."                          ^^^^^^^^^^^ NameError: name 'pruned_rows' is not defined
pipe_20260713T143541619303Z_afde86a9,2026-07-13T14:35:41.619420+00:00,etl,completed,2026-07-13T14:35:41.619526+00:00,2026-07-13T14:35:49.771184+00:00,8.152,0,Saved to staging: /app/data/staging/courses.csv Saved to staging: /app/data/staging/students.csv Saved to staging: /app/data/staging/enrolments.csv Saved to staging: /app/data/staging/activity_logs.csv Saved to staging: /app/data/staging/grades.csv Courses: (2; 6) Students: (1; 7) Enrolments: (1; 6) Logs: (1635; 21) Grades: (0; 8),
pipe_20260713T143541619303Z_afde86a9,2026-07-13T14:35:41.619420+00:00,feature_engineering,completed,2026-07-13T14:35:49.772119+00:00,2026-07-13T14:35:52.454642+00:00,2.683,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=1377 latest_snapshot_date=2026-07-13 latest_activity_date=2026-07-12 academic_period_key_default=2,
pipe_20260713T143541619303Z_afde86a9,2026-07-13T14:35:41.619420+00:00,online_prediction,completed,2026-07-13T14:35:52.455561+00:00,2026-07-13T14:35:54.673370+00:00,2.218,0,Dropping unexpected features: ['avg_events_per_active_day'; 'quiz_views'; 'top_material_type'] Dropping unexpected features: ['assessments_attempted'] Online prediction skipped. No new Moodle rows to score for snapshot_date=2026-07-13.,
pipe_20260713T144511111623Z_b281aa49,2026-07-13T14:45:11.111736+00:00,etl,completed,2026-07-13T14:45:11.111840+00:00,2026-07-13T14:45:19.753411+00:00,8.642,0,Saved to staging: /app/data/staging/courses.csv Saved to staging: /app/data/staging/students.csv Saved to staging: /app/data/staging/enrolments.csv Saved to staging: /app/data/staging/activity_logs.csv Saved to staging: /app/data/staging/grades.csv Courses: (2; 6) Students: (1; 7) Enrolments: (1; 6) Logs: (1647; 21) Grades: (0; 8),
pipe_20260713T144511111623Z_b281aa49,2026-07-13T14:45:11.111736+00:00,feature_engineering,completed,2026-07-13T14:45:19.754353+00:00,2026-07-13T14:45:22.386864+00:00,2.633,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=1377 latest_snapshot_date=2026-07-13 latest_activity_date=2026-07-12 academic_period_key_default=2,
pipe_20260713T144511111623Z_b281aa49,2026-07-13T14:45:11.111736+00:00,online_prediction,completed,2026-07-13T14:45:22.387209+00:00,2026-07-13T14:45:24.537446+00:00,2.15,0,Dropping unexpected features: ['avg_events_per_active_day'; 'quiz_views'; 'top_material_type'] Dropping unexpected features: ['assessments_attempted'] Online prediction skipped. No new Moodle rows to score for snapshot_date=2026-07-13.,
pipe_20260713T173003081033Z_43b07a5c,2026-07-13T17:30:03.081418+00:00,etl,completed,2026-07-13T17:30:03.083196+00:00,2026-07-13T17:30:13.371137+00:00,10.288,0,Saved to staging: /app/data/staging/courses.csv Saved to staging: /app/data/staging/students.csv Saved to staging: /app/data/staging/enrolments.csv Saved to staging: /app/data/staging/activity_logs.csv Saved to staging: /app/data/staging/grades.csv Courses: (2; 6) Students: (2; 7) Enrolments: (2; 6) Logs: (1724; 21) Grades: (0; 8),
pipe_20260713T173003081033Z_43b07a5c,2026-07-13T17:30:03.081418+00:00,feature_engineering,completed,2026-07-13T17:30:13.372608+00:00,2026-07-13T17:30:17.042312+00:00,3.67,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=1378 latest_snapshot_date=2026-07-13 latest_activity_date=2026-07-13 academic_period_key_default=2,
pipe_20260713T173003081033Z_43b07a5c,2026-07-13T17:30:03.081418+00:00,online_prediction,completed,2026-07-13T17:30:17.043197+00:00,2026-07-13T17:30:19.353076+00:00,2.31,0,Dropping unexpected features: ['avg_events_per_active_day'; 'quiz_views'; 'top_material_type'] Dropping unexpected features: ['assessments_attempted'] Online prediction pipeline completed.      student_key  course_key  ...  final_risk_label ensemble_model_version 172          173           3  ...                 1                     v1  [1 rows x 9 columns],
pipe_20260714T050437294824Z_b20085e9,2026-07-14T05:04:37.295169+00:00,etl,completed,2026-07-14T05:04:37.301955+00:00,2026-07-14T05:04:47.231824+00:00,9.93,0,Saved to staging: /app/data/staging/courses.csv Saved to staging: /app/data/staging/students.csv Saved to staging: /app/data/staging/enrolments.csv Saved to staging: /app/data/staging/activity_logs.csv Saved to staging: /app/data/staging/grades.csv Courses: (2; 6) Students: (2; 7) Enrolments: (2; 6) Logs: (1802; 21) Grades: (0; 8),
pipe_20260714T050437294824Z_b20085e9,2026-07-14T05:04:37.295169+00:00,feature_engineering,completed,2026-07-14T05:04:47.232889+00:00,2026-07-14T05:04:50.326876+00:00,3.094,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=1551 latest_snapshot_date=2026-07-14 latest_activity_date=2026-07-13 academic_period_key_default=2,
pipe_20260714T050437294824Z_b20085e9,2026-07-14T05:04:37.295169+00:00,online_prediction,completed,2026-07-14T05:04:50.327759+00:00,2026-07-14T05:04:52.587223+00:00,2.259,0,Dropping unexpected features: ['avg_events_per_active_day'; 'quiz_views'; 'top_material_type'] Dropping unexpected features: ['assessments_attempted'] Online prediction pipeline completed.    student_key  course_key  ...  final_risk_label ensemble_model_version 0            1           1  ...                 0                     v1 1            2           1  ...                 1                     v1 2            3           1  ...                 1                     v1 3            4           1  ...                 1                     v1 4            5           1  ...                 0                     v1  [5 rows x 9 columns],
pipe_20260714T173005396174Z_7eacc1f9,2026-07-14T17:30:05.396513+00:00,etl,completed,2026-07-14T17:30:05.401286+00:00,2026-07-14T17:30:20.771167+00:00,15.37,0,Saved to staging: /app/data/staging/courses.csv Saved to staging: /app/data/staging/students.csv Saved to staging: /app/data/staging/enrolments.csv Saved to staging: /app/data/staging/activity_logs.csv Saved to staging: /app/data/staging/grades.csv Courses: (2; 6) Students: (2; 7) Enrolments: (2; 6) Logs: (1860; 21) Grades: (0; 8),
pipe_20260714T173005396174Z_7eacc1f9,2026-07-14T17:30:05.396513+00:00,feature_engineering,completed,2026-07-14T17:30:20.774468+00:00,2026-07-14T17:30:24.007676+00:00,3.233,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=1551 latest_snapshot_date=2026-07-14 latest_activity_date=2026-07-13 academic_period_key_default=2,
pipe_20260714T173005396174Z_7eacc1f9,2026-07-14T17:30:05.396513+00:00,online_prediction,completed,2026-07-14T17:30:24.008020+00:00,2026-07-14T17:30:31.751803+00:00,7.744,0,Dropping unexpected features: ['avg_events_per_active_day'; 'quiz_views'; 'top_material_type'] Dropping unexpected features: ['assessments_attempted'] Online prediction pipeline completed.    student_key  course_key  ...  final_risk_label ensemble_model_version 0            1           1  ...                 0                     v1 1            2           1  ...                 1                     v1 2            3           1  ...                 1                     v1 3            4           1  ...                 1                     v1 4            5           1  ...                 0                     v1  [5 rows x 9 columns],
pipe_20260715T173001880019Z_a4959472,2026-07-15T17:30:01.880131+00:00,etl,completed,2026-07-15T17:30:01.880233+00:00,2026-07-15T17:30:10.687941+00:00,8.808,0,Saved to staging: /app/data/staging/courses.csv Saved to staging: /app/data/staging/students.csv Saved to staging: /app/data/staging/enrolments.csv Saved to staging: /app/data/staging/activity_logs.csv Saved to staging: /app/data/staging/grades.csv Courses: (2; 6) Students: (2; 7) Enrolments: (2; 6) Logs: (2001; 21) Grades: (0; 8),
pipe_20260715T173001880019Z_a4959472,2026-07-15T17:30:01.880131+00:00,feature_engineering,completed,2026-07-15T17:30:10.689033+00:00,2026-07-15T17:30:13.687820+00:00,2.999,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=1724 latest_snapshot_date=2026-07-15 latest_activity_date=2026-07-13 academic_period_key_default=2,
pipe_20260715T173001880019Z_a4959472,2026-07-15T17:30:01.880131+00:00,online_prediction,completed,2026-07-15T17:30:13.688809+00:00,2026-07-15T17:30:16.185343+00:00,2.497,0,Dropping unexpected features: ['avg_events_per_active_day'; 'quiz_views'; 'top_material_type'] Dropping unexpected features: ['assessments_attempted'] Online prediction pipeline completed.    student_key  course_key  ...  final_risk_label ensemble_model_version 0            1           1  ...                 0                     v1 1            2           1  ...                 1                     v1 2            3           1  ...                 1                     v1 3            4           1  ...                 1                     v1 4            5           1  ...                 0                     v1  [5 rows x 9 columns],
pipe_20260716T170244836382Z_bbcef3ba,2026-07-16T17:02:44.836501+00:00,etl,completed,2026-07-16T17:02:44.838363+00:00,2026-07-16T17:02:54.014159+00:00,9.176,0,Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/courses.csv Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/students.csv Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/enrolments.csv Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/activity_logs.csv Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/grades.csv Courses: (2; 6) Students: (3; 7) Enrolments: (3; 6) Logs: (2163; 21) Grades: (0; 8),/home/ft04/Smart-LMS-Dashboard-Moodle/.venv/lib/python3.8/site-packages/pymysql/_auth.py:9: CryptographyDeprecationWarning: Python 3.8 is no longer supported by the Python core team and support for it is deprecated in cryptography. The next release of cryptography will remove support for Python 3.8.   from cryptography.hazmat.backends import default_backend
pipe_20260716T170520382098Z_e74efca6,2026-07-16T17:05:20.382219+00:00,feature_engineering,completed,2026-07-16T17:05:20.382351+00:00,2026-07-16T17:05:24.617327+00:00,4.235,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=1898 latest_snapshot_date=2026-07-17 latest_activity_date=2026-07-16 academic_period_key_default=2,/home/ft04/Smart-LMS-Dashboard-Moodle/.venv/lib/python3.8/site-packages/pymysql/_auth.py:9: CryptographyDeprecationWarning: Python 3.8 is no longer supported by the Python core team and support for it is deprecated in cryptography. The next release of cryptography will remove support for Python 3.8.   from cryptography.hazmat.backends import default_backend
pipe_20260716T173004221519Z_06f8bf46,2026-07-16T17:30:04.221910+00:00,etl,completed,2026-07-16T17:30:04.222264+00:00,2026-07-16T17:30:13.899169+00:00,9.677,0,Saved to staging: /app/data/staging/courses.csv Saved to staging: /app/data/staging/students.csv Saved to staging: /app/data/staging/enrolments.csv Saved to staging: /app/data/staging/activity_logs.csv Saved to staging: /app/data/staging/grades.csv Courses: (2; 6) Students: (3; 7) Enrolments: (3; 6) Logs: (2163; 21) Grades: (0; 8),
pipe_20260716T173004221519Z_06f8bf46,2026-07-16T17:30:04.221910+00:00,feature_engineering,completed,2026-07-16T17:30:13.900142+00:00,2026-07-16T17:30:16.760824+00:00,2.861,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=2072 latest_snapshot_date=2026-07-16 latest_activity_date=2026-07-16 academic_period_key_default=2,
pipe_20260716T173004221519Z_06f8bf46,2026-07-16T17:30:04.221910+00:00,online_prediction,completed,2026-07-16T17:30:16.761841+00:00,2026-07-16T17:30:19.375771+00:00,2.614,0,Dropping unexpected features: ['avg_events_per_active_day'; 'quiz_views'; 'top_material_type'] Dropping unexpected features: ['assessments_attempted'] Online prediction pipeline completed.    student_key  course_key  ...  final_risk_label ensemble_model_version 0            1           1  ...                 0                     v1 1            2           1  ...                 1                     v1 2            3           1  ...                 1                     v1 3            4           1  ...                 1                     v1 4            5           1  ...                 0                     v1  [5 rows x 9 columns],
pipe_20260717T132229044404Z_4c0527f2,2026-07-17T13:22:29.044692+00:00,online_prediction,failed,2026-07-17T13:22:29.044904+00:00,2026-07-17T13:22:29.763983+00:00,0.719,1,,Traceback (most recent call last):   File "/usr/lib/python3.8/runpy.py"; line 194; in _run_module_as_main     return _run_code(code; main_globals; None;   File "/usr/lib/python3.8/runpy.py"; line 87; in _run_code     exec(code; run_globals)   File "/home/ft04/Smart-LMS-Dashboard-Moodle/ml/predict_main.py"; line 4; in <module>     import pandas as pd ModuleNotFoundError: No module named 'pandas'
pipe_20260717T132304458861Z_1f0cdc6c,2026-07-17T13:23:04.459017+00:00,online_prediction,completed,2026-07-17T13:23:04.459135+00:00,2026-07-17T13:23:07.491234+00:00,3.032,0,Dropping unexpected features: ['avg_events_per_active_day'; 'quiz_views'; 'top_material_type'] Dropping unexpected features: ['assessments_attempted'] Online prediction skipped. No new Moodle rows to score for snapshot_date=2026-07-17.,/home/ft04/Smart-LMS-Dashboard-Moodle/.venv/lib/python3.8/site-packages/pymysql/_auth.py:9: CryptographyDeprecationWarning: Python 3.8 is no longer supported by the Python core team and support for it is deprecated in cryptography. The next release of cryptography will remove support for Python 3.8.   from cryptography.hazmat.backends import default_backend /home/ft04/Smart-LMS-Dashboard-Moodle/.venv/lib/python3.8/site-packages/sklearn/base.py:348: InconsistentVersionWarning: Trying to unpickle estimator LogisticRegression from version 1.7.2 when using version 1.3.2. This might lead to breaking code or invalid results. Use at your own risk. For more info please refer to: https://scikit-learn.org/stable/model_persistence.html#security-maintainability-limitations   warnings.warn( /home/ft04/Smart-LMS-Dashboard-Moodle/.venv/lib/python3.8/site-packages/sklearn/base.py:348: InconsistentVersionWarning: Trying to unpickle estimator DecisionTreeClassifier from version 1.7.2 when using version 1.3.2. This might lead to breaking code or invalid results. Use at your own risk. For more info please refer to: https://scikit-learn.org/stable/model_persistence.html#security-maintainability-limitations   warnings.warn( /home/ft04/Smart-LMS-Dashboard-Moodle/.venv/lib/python3.8/site-packages/sklearn/base.py:348: InconsistentVersionWarning: Trying to unpickle estimator RandomForestClassifier from version 1.7.2 when using version 1.3.2. This might lead to breaking code or invalid results. Use at your own risk. For more info please refer to: https://scikit-learn.org/stable/model_persistence.html#security-maintainability-limitations   warnings.warn( /home/ft04/Smart-LMS-Dashboard-Moodle/.venv/lib/python3.8/site-packages/sklearn/base.py:348: InconsistentVersionWarning: Trying to unpickle estimator StandardScaler from version 1.7.2 when using version 1.3.2. This might lead to breaking code or invalid results. Use at your own risk. For more info please refer to: https://scikit-learn.org/stable/model_persistence.html#security-maintainability-limitations   warnings.warn(
pipe_20260717T173008327757Z_f06b07b3,2026-07-17T17:30:08.328100+00:00,etl,completed,2026-07-17T17:30:08.328480+00:00,2026-07-17T17:30:23.935238+00:00,15.607,0,Saved to staging: /app/data/staging/courses.csv Saved to staging: /app/data/staging/students.csv Saved to staging: /app/data/staging/enrolments.csv Saved to staging: /app/data/staging/activity_logs.csv Saved to staging: /app/data/staging/grades.csv Courses: (2; 6) Students: (3; 7) Enrolments: (3; 6) Logs: (2275; 21) Grades: (2; 8),
pipe_20260717T173008327757Z_f06b07b3,2026-07-17T17:30:08.328100+00:00,feature_engineering,completed,2026-07-17T17:30:23.936268+00:00,2026-07-17T17:30:27.265222+00:00,3.329,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=2072 latest_snapshot_date=2026-07-17 latest_activity_date=2026-07-17 academic_period_key_default=2,
pipe_20260717T173008327757Z_f06b07b3,2026-07-17T17:30:08.328100+00:00,online_prediction,completed,2026-07-17T17:30:27.265815+00:00,2026-07-17T17:30:44.164126+00:00,16.898,0,Dropping unexpected features: ['avg_events_per_active_day'; 'quiz_views'; 'top_material_type'] Dropping unexpected features: ['assessments_attempted'] Online prediction pipeline completed.    student_key  course_key  ...  final_risk_label ensemble_model_version 0            1           1  ...                 0                     v1 1            2           1  ...                 1                     v1 2            3           1  ...                 1                     v1 3            4           1  ...                 1                     v1 4            5           1  ...                 0                     v1  [5 rows x 9 columns],
pipe_20260718T173012046322Z_355825a9,2026-07-18T17:30:12.056476+00:00,etl,completed,2026-07-18T17:30:12.056874+00:00,2026-07-18T17:30:45.482280+00:00,33.425,0,Saved to staging: /app/data/staging/courses.csv Saved to staging: /app/data/staging/students.csv Saved to staging: /app/data/staging/enrolments.csv Saved to staging: /app/data/staging/activity_logs.csv Saved to staging: /app/data/staging/grades.csv Courses: (2; 6) Students: (3; 7) Enrolments: (3; 6) Logs: (2405; 21) Grades: (8; 12),
pipe_20260718T173012046322Z_355825a9,2026-07-18T17:30:12.056476+00:00,feature_engineering,completed,2026-07-18T17:30:45.483354+00:00,2026-07-18T17:30:53.165954+00:00,7.683,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=2246 latest_snapshot_date=2026-07-18 latest_activity_date=2026-07-18 academic_period_key_default=2,
pipe_20260718T173012046322Z_355825a9,2026-07-18T17:30:12.056476+00:00,online_prediction,completed,2026-07-18T17:30:53.166940+00:00,2026-07-18T17:31:06.488145+00:00,13.321,0,Dropping unexpected features: ['avg_events_per_active_day'; 'quiz_views'; 'top_material_type'] Dropping unexpected features: ['assessments_attempted'] Online prediction pipeline completed.    student_key  course_key  ...  final_risk_label ensemble_model_version 0            1           1  ...                 0                     v1 1            2           1  ...                 1                     v1 2            3           1  ...                 1                     v1 3            4           1  ...                 1                     v1 4            5           1  ...                 0                     v1  [5 rows x 9 columns],
pipe_20260719T052411861096Z_60083162,2026-07-19T05:24:11.861231+00:00,etl,completed,2026-07-19T05:24:11.861406+00:00,2026-07-19T05:24:25.305266+00:00,13.444,0,Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/courses.csv Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/students.csv Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/enrolments.csv Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/activity_logs.csv Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/grades.csv Courses: (2; 6) Students: (3; 7) Enrolments: (3; 6) Logs: (2420; 21) Grades: (8; 13),/home/ft04/Smart-LMS-Dashboard-Moodle/.venv/lib/python3.8/site-packages/pymysql/_auth.py:9: CryptographyDeprecationWarning: Python 3.8 is no longer supported by the Python core team and support for it is deprecated in cryptography. The next release of cryptography will remove support for Python 3.8.   from cryptography.hazmat.backends import default_backend
pipe_20260719T052411861096Z_60083162,2026-07-19T05:24:11.861231+00:00,feature_engineering,completed,2026-07-19T05:24:25.305840+00:00,2026-07-19T05:24:30.730639+00:00,5.425,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=2420 latest_snapshot_date=2026-07-19 latest_activity_date=2026-07-18 academic_period_key_default=2,/home/ft04/Smart-LMS-Dashboard-Moodle/.venv/lib/python3.8/site-packages/pymysql/_auth.py:9: CryptographyDeprecationWarning: Python 3.8 is no longer supported by the Python core team and support for it is deprecated in cryptography. The next release of cryptography will remove support for Python 3.8.   from cryptography.hazmat.backends import default_backend
pipe_20260719T052808404096Z_f40efbd0,2026-07-19T05:28:08.404231+00:00,etl,completed,2026-07-19T05:28:08.404358+00:00,2026-07-19T05:28:18.897862+00:00,10.494,0,Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/courses.csv Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/students.csv Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/enrolments.csv Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/activity_logs.csv Saved to staging: /home/ft04/Smart-LMS-Dashboard-Moodle/data/staging/grades.csv Courses: (2; 6) Students: (3; 7) Enrolments: (3; 6) Logs: (2421; 21) Grades: (8; 13),/home/ft04/Smart-LMS-Dashboard-Moodle/.venv/lib/python3.8/site-packages/pymysql/_auth.py:9: CryptographyDeprecationWarning: Python 3.8 is no longer supported by the Python core team and support for it is deprecated in cryptography. The next release of cryptography will remove support for Python 3.8.   from cryptography.hazmat.backends import default_backend
pipe_20260719T052808404096Z_f40efbd0,2026-07-19T05:28:08.404231+00:00,feature_engineering,completed,2026-07-19T05:28:18.899424+00:00,2026-07-19T05:28:21.870845+00:00,2.971,0,Saved: ml/baselines/model_feature_stats.csv Saved: ml/baselines/model_feature_baseline.csv v2.2 snapshot upsert complete | student_snapshot_total=2420 latest_snapshot_date=2026-07-19 latest_activity_date=2026-07-18 academic_period_key_default=2,/home/ft04/Smart-LMS-Dashboard-Moodle/.venv/lib/python3.8/site-packages/pymysql/_auth.py:9: CryptographyDeprecationWarning: Python 3.8 is no longer supported by the Python core team and support for it is deprecated in cryptography. The next release of cryptography will remove support for Python 3.8.   from cryptography.hazmat.backends import default_backend
